Id,Predicted
0,30.05795197537389
1,33.16246064831708
2,17.76618962170952
3,39.51178776647113
4,37.21690355925003
5,20.085253056887513
6,30.600702993551376
7,27.9857439359328
8,34.21714001317425
9,26.040651385568314
10,33.859728828600346
11,14.357185823312301
12,32.487837324992356
13,24.065754549568215
14,40.66690130434157
15,31.856159075917454
16,37.07326055214457
17,31.514059515185302
18,24.118335295500756
19,22.368027782129918
20,37.71285408374895
21,31.098873698906385
22,59.293616949357144
23,31.371478551258047
24,27.4401559245793
25,40.700256167859735
26,29.89381531988596
27,24.075818591457896
28,31.890499089138757
29,32.67159848748031
30,28.977886276522995
31,32.58338541781598
32,30.93781435061195
33,7.559386752800922
34,46.86631281385458
35,23.070867832736837
36,21.220000624155723
37,38.39941131285296
38,19.20742729672358
39,20.642322257153715
40,23.309959402132712
41,27.569110951508634
42,40.20737726938257
43,30.265720360871157
44,44.999355800613884
45,34.64471834520665
46,36.66242996376367
47,31.30774463953759
48,17.823634251103545
49,32.25695351250607
50,34.24797140690733
51,22.984646708894658
52,32.98608822536859
53,26.161689828617313
54,19.680038636379944
55,34.77418990745706
56,26.890377140231685
57,35.078068817804024
58,20.531653012844416
59,32.77563935228902
60,27.033871789005893
61,21.900665680282977
62,31.709592122332477
63,14.330775254735212
64,31.288530225655283
65,26.973072245641315
66,11.710867477470941
67,19.251766503807506
68,18.90709943564591
69,32.639107290033266
70,24.549279272596998
71,19.714169523462985
72,29.86512411515642
73,23.31732124269532
74,33.4329262527682
75,44.190392805036225
76,31.624168547581714
77,29.76468487274618
78,20.847957663070048
79,27.33098820515434
80,25.26794855350611
81,28.687526540721862
82,33.10353549150176
83,38.615823166426495
84,21.75236486142834
85,45.654472895757344
86,27.23234759001005
87,26.87585567252146
88,28.749157320343343
89,28.12362652743894
90,28.129216218460385
91,14.158622462994467
92,12.674099360098621
93,34.71519650706301
94,27.260439984084478
95,24.24982326745892
96,20.91472301492986
97,26.325725087102796
98,44.822407917815696
99,49.98069694405346
100,31.538647358617837
101,41.93556087160775
102,25.636600538506837
103,38.18601834651285
104,25.397074349904955
105,22.732149277778646
106,16.169717191782922
107,14.133812282667822
108,39.68323429608048
109,19.11071301814236
110,30.570960179268873
111,24.25854764863841
112,22.776858695349425
113,22.685489697036466
114,22.018995689917134
115,39.95582725644682
116,23.943728062324894
117,27.4475069386581
118,34.37984900037832
119,17.269755372889758
120,33.12616532966581
121,32.3658045122885
122,22.517428551841654
123,41.181293487225716
124,29.916083780726524
125,21.937387117597403
126,30.278426506135595
127,28.090548189275726
128,30.051212195597913
129,29.844346704110954
130,18.277167202378116
131,46.46108335807774
132,23.587493299365246
133,39.182575821754995
134,36.442666445861676
135,23.18526602845471
136,19.198920663281644
137,35.61557616289895
138,26.349781341655344
139,25.657169131153275
140,24.420832062618956
141,27.020886572461464
142,26.20022894491291
143,20.70503309254311
144,37.55894061796734
145,36.39642049108801
146,31.90200501306133
147,30.715985949892616
148,24.915242075537492
149,31.041629334953612
150,30.251704705523323
151,29.10558985490818
152,44.48506983042816
153,16.809284372611522
154,40.167571630838594
155,32.43338564695474
156,17.54157151001133
157,25.78056246922187
158,33.54432748046398
159,38.23629837278395
160,46.50137957199385
161,31.240166981579435
162,19.969516306524763
163,34.61555960257554
164,50.83893185317448
165,30.262493147362896
166,41.151263992503985
167,38.175857463002345
168,36.74645534095448
169,28.897130316897048
170,30.812654170702533
171,28.158645879613125
172,29.084164254158654
173,29.09383541846498
174,18.231558642063124
175,30.561917417871523
176,28.315142007748136
177,28.897671503881405
178,30.632303315034427
179,23.232106087281878
180,44.802723362426505
181,23.69941389983766
182,21.473002871832534
183,33.4009338798886
184,25.53029870923421
185,23.694973929228084
186,12.855928917706747
187,17.782139182165377
188,21.891322983781613
189,34.77965679857678
190,38.09902723958918
191,36.59914514838012
192,36.498698172917244
193,21.748007200300286
194,17.573576698722004
195,19.169898246739542
196,21.268370673915804
197,21.794242286818033
198,23.94476343005708
199,14.232738244708047
200,18.861280156070457
201,15.492206201269825
202,35.14376633147582
203,18.314919707946736
204,26.132963018044933
205,26.72209768740597
206,26.39633548211272
207,23.126685767475315
208,34.31236655566972
209,45.44616805527246
210,31.148287725544364
211,20.79716534458303
212,20.013192446624302
213,22.71540504621224
214,40.78249867727395
215,33.77772185232722
216,19.48349763305641
217,34.71904842317937
218,30.64749435600421
219,42.97994539407822
220,24.490900432944496
221,23.55427130748052
222,13.014213555252823
223,37.10756094128313
224,18.81759604718495
225,32.22959993664274
226,28.38513076441077
227,32.44127385041663
228,41.87414880850619
229,20.975822474437614
230,48.06174982350349
231,32.66836233609274
232,18.96193940009843
233,33.22192999554506
234,36.24827543345616
235,29.12989335930565
236,21.49923168125334
237,50.375946284235255
238,29.326028988222834
239,35.434175593075075
240,26.5885719857136
241,28.53875534391389
242,18.090224181312873
243,21.89392229019181
244,40.26425704172536
245,32.15760338242953
246,27.468187219815448
247,30.562754742469686
248,11.921371716825151
249,34.464940665972286
250,39.27107979014138
251,24.348736495453764
252,21.51978876350295
253,26.788465067544507
254,26.61224878556278
255,52.71608286594985
256,28.133939601365704
257,22.040909476436
258,37.77783110559639
259,27.49413511288934
260,15.970906304360481
261,25.55954489949407
262,32.362717808149156
263,20.90231084446939
264,30.992726962089783
265,10.257502724445404
266,18.88684238584685
267,21.992349907715514
268,18.498461070111375
269,12.551164125229127
270,19.471240275927038
271,29.12348410815369
272,27.8968600095769
273,18.73483180739392
274,41.74062969024996
275,36.73486029042216
276,29.80670367510845
277,30.42279169779383
278,41.2771263401427
279,25.97869044671022
280,22.737665302202245
281,25.906266318726548
282,27.3534058280083
283,34.29633981328472
284,31.358156590454392
285,18.628757928061447
286,30.126259989760825
287,42.90128564287714
288,30.706647767007542
289,34.663076789347286
290,25.986707679408628
291,31.33202759188997
292,30.808922119602826
293,22.143891389899643
294,11.105418781013983
295,35.336176225066964
296,25.432291167546133
297,18.61728483373028
298,31.325834797060878
299,41.19280670562375
300,25.16411850673388
301,22.535817291707737
302,27.002771081208415
303,35.022614352354765
304,32.98256331588965
305,20.168689918986434
306,34.88033248554878
307,29.839212552568526
308,19.72625175538144
309,25.407074908234158
310,30.541544991377087
311,47.49761376006827
312,21.555936465856348
313,42.60909107129203
314,26.837813072954596
315,38.06391639837605
316,35.710799783808184
317,31.994198403491215
318,30.505400013281317
319,17.059375430015493
320,27.32694853138759
321,31.407905896387057
322,17.99015845387177
323,17.180046442043405
324,32.886702760215
325,32.39871338971419
326,28.382674779561768
327,15.901034684390133
328,31.46994891198667
329,25.313622024392792
330,29.769535387943392
331,24.659135948760444
332,35.33993695044151
333,26.436626434464728
334,20.30140720532424
335,34.890293133504215
336,35.04635849957768
337,32.812840256909475
338,24.983388930376016
339,25.113246252973063
340,48.390053003397455
341,36.69522692416833
342,25.493556144332388
343,46.023790679090524
344,22.84448244941737
345,41.73955385013637
346,29.519903080624466
347,32.84502918103121
348,20.115049970352374
349,34.93667666497649
350,31.15186820862271
351,31.329618800988456
352,31.886906519422602
353,12.338250974230354
354,41.35413105440741
355,39.567318535905066
356,22.364624296835252
357,27.21512815285036
358,43.07935391531937
359,33.720787997535176
360,16.217462952386878
361,25.61483112162017
362,39.0105433600373
363,36.2722506484784
364,40.159348133736906
365,25.546057161956668
366,43.483731474994315
367,43.5658892994772
368,29.38545918613311
369,23.42225499862155
370,32.58157950598921
371,42.934548365609174
372,20.189056634863142
373,34.42104079250349
374,21.73365237063682
375,39.67676496265496
376,27.280858721536333
377,20.536576798271568
378,48.745520284458216
379,35.3171319730699
380,41.92974458121006
381,31.020234335056863
382,48.319712246704235
383,26.33386854405747
384,36.5049721750883
385,29.730471673771536
386,27.37045425454695
387,11.241904601590774
388,22.678896781874982
389,31.98551719244677
390,18.70135376263606
391,30.19591434834198
392,28.216560822360094
393,20.327738991365614
394,28.92100918644907
395,15.485154488307623
396,20.17930978297949
397,32.199482537448176
398,45.81257803229546
399,26.719182712740277
400,30.823781654113624
401,43.44776658801093
402,41.21659360022166
403,12.41517064312327
404,27.850171432416925
405,29.967114892841686
406,26.7071243740266
407,27.49824273457707
408,32.19832376735957
409,34.317593222466186
410,29.848004222470898
411,28.992738746547836
412,20.05370932306447
413,23.291775641559212
414,19.747296539625772
415,42.51571750138491
416,26.381109791614627
417,40.17642273181659
418,30.33317631817112
419,19.906736070466064
420,30.55242996473223
421,31.881384118786215
422,26.8138204047465
423,18.842605576489483
424,12.100145535396706
425,51.190252336879354
426,32.63640550427569
427,16.99319857129521
428,45.157239648203344
429,36.14876140713772
430,26.73398800377958
431,31.603700124223842
432,30.043424211734088
433,32.048670823397856
434,18.910876236049845
435,19.198963138631736
436,40.9766210388827
437,29.809841351510947
438,13.761392004902168
439,15.878849725026601
440,23.89255100479933
441,46.43507309705841
442,31.530114401940246
443,20.30640933608997
444,34.6255167837993
445,27.171878673454977
446,30.86884563447503
447,39.20987818118826
448,22.063485873520406
449,45.050760914199536
450,21.860504492379242
451,13.6199200183593
452,17.02704027557715
453,42.65291477136235
454,48.93001413336686
455,28.478489290527968
456,24.16141468665565
457,25.73474563539635
458,19.12775919927459
459,26.1863370493546
460,46.452941185988536
461,32.84741229487625
462,22.018465032874865
463,32.50089150696231
464,23.52905259223695
465,36.14148957306677
