Id,Predicted
0,30.239824885962605
1,33.57019083265
2,18.32003340449721
3,39.11499159041469
4,37.193758178239804
5,20.731055670654435
6,30.740412725988723
7,28.293532201992406
8,34.49715385199022
9,26.761893917189354
10,34.13541933301167
11,13.26196652413353
12,31.979545566431483
13,24.556615938848278
14,40.53724438522581
15,31.848633232086026
16,36.94346985147254
17,31.385233892212742
18,25.494230589750792
19,22.72317520951668
20,37.16844247213034
21,31.343407908685386
22,58.90448402906816
23,31.0129831342766
24,28.248245676814328
25,40.291259173475105
26,30.367433940882112
27,23.892227783157168
28,32.18099275007834
29,33.0325118644823
30,29.263333396006782
31,32.9742379646527
32,30.465723686035545
33,6.7414158211526
34,46.91109573298539
35,23.436559699550028
36,21.914871104439424
37,38.126520168773574
38,19.96078585641711
39,21.432422963014197
40,23.32524081305693
41,27.403691969706177
42,40.190179580582644
43,30.573611353291483
44,44.866682579535436
45,34.674944846531936
46,36.92105039899514
47,31.164963159222143
48,17.503454831924277
49,31.512079166537315
50,34.165223590833634
51,23.29595883880464
52,32.63984407553397
53,24.985486979710323
54,19.69057902504399
55,34.69311918631629
56,26.90171875672511
57,34.68483253554626
58,21.292703260249322
59,32.14618950905186
60,27.15326045083604
61,22.256696881249052
62,31.61592862911758
63,14.90790062398712
64,30.494477204929684
65,26.894868027937306
66,13.310021761180966
67,19.509439972646728
68,18.818961372748923
69,32.641118221140175
70,24.1111338849358
71,19.430485167940667
72,29.626520069719327
73,23.195418043811685
74,34.06324670625449
75,44.51750137363578
76,31.53750117472462
77,29.680619476157002
78,20.485051207749006
79,27.157289919112667
80,25.606179571105045
81,29.144426874601685
82,32.88842007798404
83,39.27969936692402
84,21.65699955688543
85,44.30091262347261
86,27.516668060354963
87,26.5648263096015
88,28.762249466254904
89,26.746572674420975
90,28.5140111349804
91,14.090295509740145
92,15.114001905176046
93,34.30219391036272
94,27.415597367660876
95,24.038596109251372
96,20.161190956047875
97,28.139204468350204
98,44.151519292671935
99,49.25102373536936
100,31.62222877424159
101,41.3476587455641
102,26.110819426241505
103,38.39088779039182
104,25.37777510598451
105,23.29301044871434
106,16.559083110441208
107,13.782092957461488
108,39.597425945390675
109,19.0285578473387
110,30.291181084288056
111,22.87217556003985
112,22.561709614515642
113,22.553446960356005
114,22.140211924607854
115,40.0208572648453
116,24.238506102137983
117,27.79307115825866
118,34.36524509337818
119,17.434754670430095
120,33.054472468845944
121,32.87297279662845
122,22.670761748250076
123,41.5708880239061
124,30.305182297009978
125,21.114218738463578
126,30.471091768945172
127,28.994978612601518
128,29.20834727692574
129,29.509917196064407
130,19.40438358910625
131,46.735427051260984
132,24.52782548134455
133,38.683067705202745
134,36.36558592660236
135,23.274932674604173
136,19.122789047050837
137,35.26602054411806
138,26.592962263076682
139,25.118812818138323
140,24.076377857512554
141,28.153140850242885
142,26.467329765650238
143,21.50451015378938
144,37.41099778883268
145,36.73858339414424
146,31.992202832262862
147,30.7577346606883
148,24.197871480628717
149,30.524020664284983
150,30.464149814380235
151,29.44234213774151
152,45.01863606840213
153,17.09564361627208
154,40.45153498696168
155,33.08950177791403
156,17.481856218437848
157,26.27447438420571
158,32.701232192979674
159,38.36334670187423
160,47.11052168288032
161,30.764598850278393
162,20.7903422013393
163,34.806460464056414
164,50.34537955702822
165,29.318521371005996
166,41.5358921084159
167,37.71989987367014
168,36.53153956956085
169,28.95735622140728
170,30.43143592959139
171,28.50232722740286
172,28.39305973828573
173,29.70600337588066
174,18.53072496681341
175,29.742782313276322
176,29.400220004671795
177,28.930287405242478
178,31.158830352935116
179,23.599636754226175
180,44.60921111243289
181,23.280925717413055
182,21.55797328138879
183,33.28654404969601
184,25.25949342537428
185,24.49883630433327
186,13.155187596187874
187,18.745797128117527
188,23.158983727595967
189,34.16125778543167
190,38.444101404829475
191,36.0600461022089
192,37.07565465450611
193,22.650159907078013
194,17.46601950085212
195,18.50716482011444
196,20.01697635398894
197,21.266734794480552
198,23.699817573262646
199,14.609027413066535
200,19.119523528276716
201,15.646289780698085
202,35.029434270335265
203,17.286276704761587
204,26.092900563650105
205,26.700651994557496
206,27.460984874729096
207,23.765969746432514
208,34.52464106340206
209,46.131610340538955
210,31.04765774514063
211,22.315684684482797
212,21.261178925058903
213,23.03103152605504
214,41.156145976343126
215,33.611984013099885
216,19.380657576444
217,34.35005829562312
218,30.52123908252155
219,42.758714719508774
220,23.980887408123976
221,21.406745021193856
222,13.79390862955558
223,37.50119988587234
224,19.367676857608593
225,32.82578574610697
226,28.95010247134046
227,32.046327499915364
228,41.01326307880632
229,20.46486077573416
230,47.353478650593914
231,32.60233470592869
232,18.985836299099322
233,33.22310947316336
234,35.96076041949533
235,29.930218110125775
236,21.68403314241277
237,49.780762160921526
238,29.67732493755231
239,35.16898842552471
240,26.757785284353957
241,28.45730856338647
242,18.725401667282327
243,22.55581858649824
244,40.24014908395548
245,32.12546765746422
246,26.555999442230416
247,30.990189598346625
248,12.695153988544192
249,34.4360311591403
250,39.125649809048106
251,24.824341345206594
252,21.049242748425456
253,26.716746290076617
254,26.87208996085096
255,52.54060611523366
256,28.123683697865843
257,21.56836467087443
258,37.648082716415324
259,27.66924175930957
260,16.68942438596438
261,25.04008509513665
262,32.12234551919161
263,21.69918944023031
264,31.279349682166856
265,11.128380391762839
266,19.04438336828474
267,21.475233375016767
268,18.00014884655677
269,13.887326754806054
270,19.013361845481384
271,29.237516881229798
272,27.33005788262066
273,18.141227456994436
274,42.48062148121012
275,36.41269089717652
276,29.725157007605148
277,30.333841346463675
278,41.34989889517758
279,26.10031186203003
280,22.51754997236349
281,25.634431188303303
282,27.233117787633713
283,34.88091154225166
284,31.10530040725982
285,18.56687065616191
286,29.63871299906153
287,42.73765814000073
288,30.4913048969153
289,34.37223750837011
290,25.598506074388034
291,31.75613144743146
292,30.530978395078083
293,21.062529564442947
294,11.299210917630344
295,35.008157244009084
296,24.973524045313752
297,17.83158471784525
298,31.916805825710842
299,42.37583258116085
300,23.80263266942494
301,23.13365604925078
302,26.941399161977536
303,34.89441399300699
304,33.32741463498373
305,22.07461123054473
306,35.18220874032889
307,30.02345252903147
308,19.388675953619693
309,25.682397790280255
310,30.173297069305846
311,47.64021158583881
312,23.13906379210464
313,43.013956651308256
314,26.582452745356406
315,37.996852371157175
316,35.05822883823865
317,32.68114211082321
318,29.65090487910208
319,17.45734335620901
320,27.253266319992132
321,31.97596237056764
322,18.089323670120994
